OBJECTID,Place,תאריך,שעות שהייה,x,y
1940685,וופל בר - רעננה,27/7/2020,מ 2020-07-27 22:30 עד 2020-07-28 00:00,34.88104970000006,32.17893040000007
1940686,"העמל 20, בת ים",22/7/2020,מ 2020-07-22 20:00 עד 2020-07-22 21:00,34.747454600000026,32.00459150000006
1940687,תלמוד תורה דחסידי בעלזא מכנובקא - בני ברק,22/7/2020,מ 2020-07-22 07:00 עד 2020-07-22 13:00,34.83449180000002,32.08360290000007
1940688,בית כנסת האשכנזי המרכזי - מגדל העמק,24/7/2020,מ 2020-07-24 07:30 עד 2020-07-24 23:00,35.23792560000004,32.67844130000003
1940689,בית כנסת האשכנזי המרכזי - מגדל העמק,21/7/2020,מ 2020-07-21 07:30 עד 2020-07-21 23:00,35.23792560000004,32.67844130000003
1940690,בית כנסת האשכנזי המרכזי - מגדל העמק,22/7/2020,מ 2020-07-22 07:30 עד 2020-07-22 23:00,35.23792560000004,32.67844130000003
1940691,בית כנסת האשכנזי המרכזי - מגדל העמק,23/7/2020,מ 2020-07-23 07:30 עד 2020-07-23 23:00,35.23792560000004,32.67844130000003
1940692,"בני תורה 97, רכסים",22/7/2020,מ 2020-07-23 06:00 עד 2020-07-23 06:30,35.10176720000004,32.75390590000006
1940693,אושר עד - ירושלים,23/7/2020,מ 2020-07-23 20:30 עד 2020-07-23 22:00,35.20824730000004,31.79484000000008
1940694,קניון עזריאלי חולון - חולון,20/7/2020,מ 2020-07-20 19:00 עד 2020-07-20 20:30,34.77906420000005,32.01295090000008
1940695,Be - חולון,19/7/2020,מ 2020-07-19 11:30 עד 2020-07-19 12:00,34.79699590000007,32.02288450000003
1940696,קפה גן סיפור חולון - חולון,20/7/2020,מ 2020-07-20 17:00 עד 2020-07-20 18:00,34.78168560000006,32.008565400000066
1940697,"ההסתדרות 41, באר שבע",23/7/2020,מ 2020-07-23 12:08 עד 2020-07-23 12:27,34.789070700000025,31.240192200000024
1940698,"בית אשל 84, באר שבע",23/7/2020,מ 2020-07-23 12:38 עד 2020-07-23 13:54,34.794211500000074,31.24006650000007
1940699,"דרך פעמי השלום 1, אילת",24/7/2020,מ 2020-07-24 14:30 עד 2020-07-24 15:00,34.953318000000024,29.548646000000076
1940700,בית שייח' עלי פארס - ירכא,21/7/2020,מ 2020-07-21 10:00 עד 2020-07-21 12:00,35.21265000000005,32.954661000000044
1940701,הולמס פלייס פתח תקווה - פתח תקווה,24/7/2020,מ 2020-07-24 10:00 עד 2020-07-24 12:00,34.86570460000007,32.09327600000006
1940702,הולמס פלייס פתח תקווה - פתח תקווה,27/7/2020,מ 2020-07-27 11:00 עד 2020-07-27 15:00,34.86570460000007,32.09327600000006
1940703,הולמס פלייס פתח תקווה - פתח תקווה,28/7/2020,מ 2020-07-28 10:00 עד 2020-07-28 13:00,34.86570460000007,32.09327600000006
1940704,הולמס פלייס פתח תקווה - פתח תקווה,28/7/2020,מ 2020-07-28 10:00 עד 2020-07-28 13:00,34.86570460000007,32.09327600000006
1940705,שופרסל דיל קניון הצומת - כפר סבא,20/7/2020,מ 2020-07-21 04:00 עד 2020-07-21 16:00,34.89101370000003,32.17453210000008
1940706,שופרסל דיל קניון הצומת - כפר סבא,21/7/2020,מ 2020-07-22 04:00 עד 2020-07-22 16:00,34.89101370000003,32.17453210000008
1940707,שופרסל דיל קניון הצומת - כפר סבא,23/7/2020,מ 2020-07-24 04:00 עד 2020-07-24 16:00,34.89101370000003,32.17453210000008
1940708,שופרסל דיל קניון הצומת - כפר סבא,22/7/2020,מ 2020-07-23 04:00 עד 2020-07-23 16:00,34.89101370000003,32.17453210000008
1940709,"שבטי ישראל 14, תל אביב יפו",25/7/2020,מ 2020-07-25 12:45 עד 2020-07-25 13:30,34.75740300000007,32.04944460000007
1940710,סופר מזוז - יבנה,22/7/2020,מ 2020-07-22 16:00 עד 2020-07-22 20:00,34.74427380000003,31.87542530000007
1940711,אושר עד לוד - לוד,23/7/2020,מ 2020-07-23 19:00 עד 2020-07-23 20:30,34.89045220000003,31.95398380000006
1940712,בורגראנץ' רמלוד - רמלה,26/7/2020,מ 2020-07-26 20:00 עד 2020-07-26 21:30,34.88875400000006,31.932863000000054
1940713,דודג סנטר - נוף הגליל,23/7/2020,מ 2020-07-23 20:30 עד 2020-07-23 21:00,35.303802000000076,32.69372600000003
1940714,"הרב פינטו מסעוד אשר 19, פתח תקווה",22/7/2020,מ 2020-07-22 08:00 עד 2020-07-22 14:00,34.89374290000006,32.10018430000002
1940715,יש בשכונה - רחובות,19/7/2020,מ 2020-07-19 08:00 עד 2020-07-19 16:00,34.82154080000004,31.89332210000003
1940716,תמנון - פתח תקווה,21/7/2020,מ 2020-07-21 19:30 עד 2020-07-21 21:00,34.85983270000003,32.08810050000005
1940717,"רמב""ם 25, גבעת שמואל",22/7/2020,מ 2020-07-22 20:00 עד 2020-07-22 20:30,34.850062700000024,32.07748800000007
1940718,בית כנסת פרושים - ירושלים,19/7/2020,מ 2020-07-19 07:00 עד 2020-07-19 08:00,35.19253190000006,31.79064150000005
1940719,בית כנסת פרושים - ירושלים,19/7/2020,מ 2020-07-19 20:30 עד 2020-07-19 21:00,35.19253190000006,31.79064150000005
1940720,"הורדים 7, רכסים",24/7/2020,מ 2020-07-24 08:45 עד 2020-07-24 09:20,35.09654920000003,32.75613500000003
1940721,"הורדים 7, רכסים",25/7/2020,מ 2020-07-25 08:30 עד 2020-07-25 09:20,35.09654920000003,32.75613500000003
1940722,"הרב מלצר 36, בני ברק",23/7/2020,מ 2020-07-23 22:00 עד 2020-07-23 23:30,34.84034210000004,32.08220780000005
1940723,"הרב מלצר 36, בני ברק",23/7/2020,מ 2020-07-24 00:00 עד 2020-07-24 01:00,34.84034210000004,32.08220780000005
1940724,"הרב מלצר 36, בני ברק",25/7/2020,מ 2020-07-25 22:00 עד 2020-07-25 23:30,34.84034210000004,32.08220780000005
1940725,"הרב מלצר 36, בני ברק",22/7/2020,מ 2020-07-22 22:00 עד 2020-07-22 23:30,34.84034210000004,32.08220780000005
1940726,"הרב מלצר 36, בני ברק",22/7/2020,מ 2020-07-23 00:00 עד 2020-07-23 00:30,34.84034210000004,32.08220780000005
1940727,עופר גרנד קניון חיפה - חיפה,24/7/2020,מ 2020-07-24 10:00 עד 2020-07-24 13:00,35.007822400000066,32.78971100000007
1940728,עופר גרנד קניון חיפה - חיפה,24/7/2020,מ 2020-07-24 10:00 עד 2020-07-24 13:00,35.007822400000066,32.78971100000007
1940729,עופר גרנד קניון חיפה - חיפה,24/7/2020,מ 2020-07-24 10:00 עד 2020-07-24 13:00,35.007822400000066,32.78971100000007
1940730,Cafe Greg קפה גרג - חיפה,24/7/2020,מ 2020-07-24 10:00 עד 2020-07-24 13:00,35.00712990000005,32.78945560000005
1940731,"דודו עזרא בע""מ - רמת יוחנן",20/7/2020,מ 2020-07-21 06:00 עד 2020-07-21 16:00,35.11753270000003,32.78880230000004
1940732,משק רמי קנטור - רמת השרון,24/7/2020,מ 2020-07-24 08:00 עד 2020-07-24 09:00,34.819382200000064,32.140644300000076
1940733,הפארק הלאומי רמת גן - רמת גן,23/7/2020,מ 2020-07-23 22:00 עד 2020-07-23 23:30,34.82425690000008,32.048274700000036
1940734,Danya Cebus דניה סיבוס - אור יהודה,19/7/2020,מ 2020-07-19 08:00 עד 2020-07-19 17:00,34.85741440000004,32.02290640000007
1940735,בי''ח בלינסון/ז'בוטינסקי - פתח תקווה,20/7/2020,מ 2020-07-20 07:30 עד 2020-07-20 16:00,34.86779610000008,32.091164900000024
1940736,ת.מרכזית ת''א ק.7/רציפים - תל אביב יפו,21/7/2020,מ 2020-07-21 15:00 עד 2020-07-21 16:30,34.77926300000007,32.056141000000025
1940737,ת.מרכזית ת''א ק.7/רציפים - תל אביב יפו,21/7/2020,מ 2020-07-21 15:00 עד 2020-07-21 16:30,34.77926300000007,32.056141000000025
1940738,סופר ברקת - תל אביב - יפו,21/7/2020,מ 2020-07-21 17:00 עד 2020-07-21 17:30,34.76470120000005,32.053988900000036
1940739,יש חסד אלעד - אלעד,22/7/2020,מ 2020-07-22 22:30 עד 2020-07-22 23:00,34.95121940000007,32.05255900000003
1940740,דן אילת - אילת,21/7/2020,מ 2020-07-21 12:30 עד 2020-07-21 13:30,34.96523920000004,29.54879170000004
1940741,אייסמול אילת - ICE MALL EILAT - אילת,21/7/2020,מ 2020-07-21 12:30 עד 2020-07-21 13:30,34.965603000000044,29.55410900000004
1940742,אייסמול אילת - ICE MALL EILAT - אילת,21/7/2020,מ 2020-07-21 13:00 עד 2020-07-21 13:30,34.965603000000044,29.55410900000004
1940743,רויאל ביץ' אילת - אילת,21/7/2020,מ 2020-07-21 19:00 עד 2020-07-21 20:00,34.96314160000003,29.549386000000027
1940744,דן אילת - אילת,22/7/2020,מ 2020-07-22 12:30 עד 2020-07-22 13:30,34.96523920000004,29.54879170000004
1940745,אייסמול אילת - ICE MALL EILAT - אילת,22/7/2020,מ 2020-07-22 13:00 עד 2020-07-22 13:30,34.965603000000044,29.55410900000004
1940746,רויאל ביץ' אילת - אילת,22/7/2020,מ 2020-07-22 19:00 עד 2020-07-22 20:00,34.96314160000003,29.549386000000027
1940747,חוף דלילה - אשקלון,20/7/2020,מ 2020-07-20 19:30 עד 2020-07-20 20:00,34.554748000000075,31.67617000000007
1940748,"בני גאון 5, נתניה",23/7/2020,מ 2020-07-23 15:00 עד 2020-07-23 15:30,34.86226270000003,32.276271800000075
1940749,"מלכי ישראל 3, תל אביב יפו",21/7/2020,מ 2020-07-21 22:00 עד 2020-07-21 23:30,34.77981360000007,32.07989360000005
1940750,"קופ""ח מכבי - אילת",26/7/2020,מ 2020-07-26 12:00 עד 2020-07-26 13:30,34.95043700000008,29.56046420000007
1940751,"פתח תקווה 1, ירושלים",25/7/2020,מ 2020-07-25 10:00 עד 2020-07-25 11:00,35.20297450000004,31.793498200000045
1940752,ציון התנא רבי שמעון בר יוחאי - מירון,22/7/2020,מ 2020-07-22 14:30 עד 2020-07-22 15:30,35.440615200000025,32.980786400000056
1940753,ציון התנא רבי שמעון בר יוחאי - מירון,21/7/2020,מ 2020-07-21 14:30 עד 2020-07-21 15:30,35.440615200000025,32.980786400000056
1940754,קניון עופר סירקין - פתח תקווה,21/7/2020,מ 2020-07-21 11:00 עד 2020-07-21 12:30,34.902483000000075,32.079845900000066
1940755,קניון שרונים - הוד השרון,21/7/2020,מ 2020-07-21 13:00 עד 2020-07-21 14:30,34.89996000000008,32.13237400000003
1940756,צומת סגולה - פתח תקווה,21/7/2020,מ 2020-07-21 16:00 עד 2020-07-21 17:00,34.897572000000025,32.10159700000003
1940757,מרכז המזון ירכא - Yarka,24/7/2020,מ 2020-07-24 19:00 עד 2020-07-24 20:00,35.174782400000026,32.947225900000035
1940758,שוק פייסל הגדול - נהריה,24/7/2020,מ 2020-07-24 20:00 עד 2020-07-24 21:00,35.09649040000005,32.98631190000003
1940759,טרם - נהריה,26/7/2020,מ 2020-07-26 19:00 עד 2020-07-26 20:30,35.09593780000006,32.99192000000005
1940760,חוצות המפרץ OUTLET - חיפה,19/7/2020,מ 2020-07-19 18:30 עד 2020-07-19 20:00,35.05619100000007,32.808080000000075
1940761,סינמה סיטי גלילות - רמת השרון,24/7/2020,מ 2020-07-24 13:30 עד 2020-07-24 14:30,34.80448740000003,32.14636750000005
1940762,נעלי גלית נשים - ירושלים,20/7/2020,מ 2020-07-20 17:30 עד 2020-07-20 18:00,35.21018310000005,31.79129120000005
1940763,"הבעל שם טוב 2, כפר חב""ד",19/7/2020,מ 2020-07-20 06:00 עד 2020-07-20 07:00,34.84936780000004,31.992492500000026
1940764,"הבעל שם טוב 2, כפר חב""ד",20/7/2020,מ 2020-07-20 12:00 עד 2020-07-20 14:00,34.84936780000004,31.992492500000026
1940765,"הבעל שם טוב 2, כפר חב""ד",20/7/2020,מ 2020-07-21 06:00 עד 2020-07-21 07:00,34.84936780000004,31.992492500000026
1940766,"הבעל שם טוב 2, כפר חב""ד",21/7/2020,מ 2020-07-21 12:00 עד 2020-07-21 14:00,34.84936780000004,31.992492500000026
1940767,"הבעל שם טוב 2, כפר חב""ד",21/7/2020,מ 2020-07-22 06:00 עד 2020-07-22 07:00,34.84936780000004,31.992492500000026
1940768,"הבעל שם טוב 2, כפר חב""ד",22/7/2020,מ 2020-07-22 12:00 עד 2020-07-22 14:00,34.84936780000004,31.992492500000026
1940769,"הבעל שם טוב 2, כפר חב""ד",22/7/2020,מ 2020-07-23 06:00 עד 2020-07-23 07:00,34.84936780000004,31.992492500000026
1940770,"הבעל שם טוב 2, כפר חב""ד",23/7/2020,מ 2020-07-23 12:00 עד 2020-07-23 14:00,34.84936780000004,31.992492500000026
1940771,מחסני השוק - יד בנימין,22/7/2020,מ 2020-07-22 19:00 עד 2020-07-22 21:00,34.82421000000005,31.792376000000047
1940772,"המייסדים 63, אבן יהודה",20/7/2020,מ 2020-07-20 09:10 עד 2020-07-20 09:50,34.88721530000004,32.26956300000006
1940773,"שדרות עובד בן עמי 113, נתניה",20/7/2020,מ 2020-07-20 13:30 עד 2020-07-20 16:00,34.84368800000004,32.30585770000005
1940774,"הורדים 8, רכסים",25/7/2020,מ 2020-07-25 07:30 עד 2020-07-25 09:30,35.096266900000046,32.75588310000006
1940775,"הורדים 8, רכסים",23/7/2020,מ 2020-07-23 22:00 עד 2020-07-23 22:30,35.096266900000046,32.75588310000006
1940776,"הורדים 8, רכסים",22/7/2020,מ 2020-07-22 22:00 עד 2020-07-22 22:30,35.096266900000046,32.75588310000006
1940777,אזור תעשיה שער בנימין,24/7/2020,מ 2020-07-24 07:30 עד 2020-07-24 09:00,35.26140600000008,31.86490800000007
1940778,ישרוטל המלך שלמה - אילת,24/7/2020,מ 2020-07-24 11:00 עד 2020-07-24 12:00,34.96212790000004,29.552494900000056
1940779,ישרוטל המלך שלמה - אילת,24/7/2020,מ 2020-07-24 12:00 עד 2020-07-24 16:00,34.96212790000004,29.552494900000056
1940780,ישרוטל המלך שלמה - אילת,24/7/2020,מ 2020-07-24 20:30 עד 2020-07-24 21:30,34.96212790000004,29.552494900000056
1940781,ישרוטל המלך שלמה - אילת,25/7/2020,מ 2020-07-25 11:00 עד 2020-07-25 12:00,34.96212790000004,29.552494900000056
1940782,ישרוטל המלך שלמה - אילת,25/7/2020,מ 2020-07-25 12:00 עד 2020-07-25 16:00,34.96212790000004,29.552494900000056
1940783,שוק מהדרין - אלעד,24/7/2020,מ 2020-07-24 08:00 עד 2020-07-24 10:00,34.96068750000006,32.05523490000007
1940784,הפארק הלאומי רמת גן - רמת גן,23/7/2020,מ 2020-07-23 10:30 עד 2020-07-23 12:00,34.82425690000008,32.048274700000036
1940785,רמי לוי - סניף פתח תקווה - פתח תקווה,22/7/2020,מ 2020-07-22 10:30 עד 2020-07-22 12:00,34.85678390000004,32.08795920000006
1940786,היפר דודו - פתח תקווה,20/7/2020,מ 2020-07-20 11:00 עד 2020-07-20 12:00,34.882560100000035,32.08943300000004
1940787,איקאה IKEA - ראשון לציון,21/7/2020,מ 2020-07-21 16:00 עד 2020-07-21 18:00,34.77126100000004,31.95156000000003
1940788,כותל המערבי - ירושלים,26/7/2020,מ 2020-07-26 12:30 עד 2020-07-26 13:30,35.23450850000006,31.77671890000005
1940789,"האורזים 4, נתניה",22/7/2020,מ 2020-07-22 20:30 עד 2020-07-22 20:50,34.87179510000004,32.32192290000006
1940790,"שדרות התמרים 13, אילת",19/7/2020,מ 2020-07-19 16:00 עד 2020-07-19 17:30,34.952364200000034,29.555356300000028
1940791,קניון רמת אביב - תל אביב יפו,21/7/2020,מ 2020-07-21 19:00 עד 2020-07-21 20:00,34.79749950000007,32.11186780000003
1940792,עזריאלי - תל אביב יפו,24/7/2020,מ 2020-07-24 11:00 עד 2020-07-24 12:00,34.79220280000004,32.07407690000008
1940793,קניון רמת אביב - תל אביב יפו,21/7/2020,מ 2020-07-21 20:00 עד 2020-07-21 21:00,34.79749950000007,32.11186780000003
1940794,"קאמפן 8, אילת",21/7/2020,מ 2020-07-21 13:00 עד 2020-07-21 13:20,34.96560960000005,29.554104000000052
1940795,רויאל ביץ' אילת - אילת,21/7/2020,מ 2020-07-21 19:00 עד 2020-07-21 20:00,34.96314160000003,29.549386000000027
1940796,דן אילת - אילת,21/7/2020,מ 2020-07-21 20:00 עד 2020-07-22 12:30,34.96523920000004,29.54879170000004
1940797,רויאל ביץ' אילת - אילת,22/7/2020,מ 2020-07-22 19:00 עד 2020-07-22 20:00,34.96314160000003,29.549386000000027
1940798,דן אילת - אילת,21/7/2020,מ 2020-07-21 13:30 עד 2020-07-22 12:30,34.96523920000004,29.54879170000004
1940799,"קאמפן 8, אילת",21/7/2020,מ 2020-07-21 12:30 עד 2020-07-21 13:00,34.96560960000005,29.554104000000052
1940800,ג'ירף אילת - אילת,22/7/2020,מ 2020-07-22 17:00 עד 2020-07-22 18:00,34.966322400000024,29.547988100000055
1940801,"אוסישקין 21, בני ברק",21/7/2020,מ 2020-07-21 07:30 עד 2020-07-21 13:30,34.83872350000007,32.09468930000003
1940802,"אוסישקין 21, בני ברק",22/7/2020,מ 2020-07-22 07:30 עד 2020-07-22 13:30,34.83872350000007,32.09468930000003
1940803,"אוסישקין 21, בני ברק",23/7/2020,מ 2020-07-23 07:30 עד 2020-07-23 17:00,34.83872350000007,32.09468930000003
1940804,"מהרש""ל 13, בני ברק",22/7/2020,מ 2020-07-22 08:00 עד 2020-07-22 16:00,34.83363140000006,32.084925600000076
1940805,"מהרש""ל 13, בני ברק",23/7/2020,מ 2020-07-23 17:00 עד 2020-07-23 23:00,34.83363140000006,32.084925600000076
1940806,שופרסל קרית שרת - חולון,21/7/2020,מ 2020-07-21 18:00 עד 2020-07-21 19:30,34.791566300000056,32.00791940000005
1940807,מרכז קסם/אבני נזר - מודיעין עילית,20/7/2020,מ 2020-07-20 18:00 עד 2020-07-20 18:20,35.03916200000003,31.93027500000005
1940808,מקדונלד'ס - טבריה,22/7/2020,מ 2020-07-22 15:30 עד 2020-07-22 16:30,35.49817480000007,32.78424410000002
1940809,כללית פתח תקווה רוטשילד - פתח תקווה,22/7/2020,מ 2020-07-22 09:30 עד 2020-07-22 10:30,34.88378050000006,32.08180190000007
1940810,שוק מהדרין - פתח תקווה,21/7/2020,מ 2020-07-21 13:00 עד 2020-07-21 14:00,34.914181900000074,32.06972540000004
1940811,"הר קור 2002 בע""מ - מרכז כ""ח",21/7/2020,מ 2020-07-22 06:30 עד 2020-07-22 16:00,35.570334600000024,33.12109490000006
1940812,"הר קור 2002 בע""מ - מרכז כ""ח",22/7/2020,מ 2020-07-23 06:30 עד 2020-07-23 16:00,35.570334600000024,33.12109490000006
1940813,"הר קור 2002 בע""מ - מרכז כ""ח",23/7/2020,מ 2020-07-24 06:30 עד 2020-07-24 16:00,35.570334600000024,33.12109490000006
1940814,"הר קור 2002 בע""מ - מרכז כ""ח",25/7/2020,מ 2020-07-26 06:30 עד 2020-07-26 17:00,35.570334600000024,33.12109490000006
